1.00,352.00
1.00,388.00
1.00,419.00
1.00,437.00
1.00,445.00
1.00,448.00
1.00,450.00
1.00,448.00
1.00,444.00
1.00,441.00
1.00,435.00
1.00,433.00
1.00,431.00
1.00,428.00
1.00,433.00
1.00,430.00
1.00,434.00
1.00,439.00
1.00,445.00
1.00,450.00
1.00,453.00
1.00,457.00
1.00,454.00
1.00,453.00
1.00,450.00
1.00,445.00
1.00,445.00
1.00,442.00
1.00,444.00
1.00,442.00
1.00,442.00
1.00,449.00
1.00,450.00
1.00,457.00
1.00,459.00
1.00,459.00
1.00,462.00
1.00,458.00
1.00,459.00
1.00,452.00
1.00,452.00
1.00,448.00
1.00,442.00
1.00,444.00
1.00,440.00
1.00,438.00
1.00,441.00
1.00,444.00
1.00,450.00
1.00,452.00
1.00,459.00
1.00,458.00
1.00,459.00
1.00,459.00
1.00,454.00
1.00,453.00
1.00,448.00
1.00,445.00
1.00,442.00
1.00,441.00
1.00,441.00
1.00,440.00
1.00,446.00
1.00,452.00
1.00,456.00
1.00,463.00
1.00,464.00
1.00,465.00
1.00,463.00
1.00,460.00
1.00,457.00
1.00,452.00
1.00,451.00
1.00,446.00
1.00,445.00
1.00,444.00
1.00,446.00
1.00,450.00
1.00,456.00
1.00,461.00
1.00,464.00
1.00,469.00
1.00,467.00
1.00,465.00
1.00,466.00
1.00,462.00
1.00,459.00
1.00,455.00
1.00,453.00
1.00,449.00
1.00,447.00
1.00,448.00
1.00,449.00
1.00,454.00
1.00,459.00
1.00,461.00
1.00,464.00
1.00,466.00
1.00,468.00
1.00,465.00
1.00,462.00
1.00,458.00
1.00,451.00
1.00,441.00
1.00,428.00
1.00,411.00
1.00,397.00
1.00,391.00
1.00,400.00
1.00,407.00
1.00,416.00
1.00,421.00
1.00,425.00
1.00,431.00
1.00,426.00
1.00,418.00
1.00,417.00
1.00,415.00
1.00,410.00
1.00,406.00
1.00,403.00
1.00,401.00
1.00,400.00
1.00,404.00
1.00,404.00
1.00,412.00
1.00,416.00
1.00,419.00
1.00,423.00
1.00,423.00
1.00,422.00
1.00,418.00
1.00,416.00
1.00,412.00
1.00,409.00
1.00,408.00
1.00,404.00
1.00,404.00
1.00,403.00
1.00,406.00
1.00,411.00
1.00,418.00
1.00,423.00
1.00,426.00
1.00,427.00
1.00,428.00
1.00,424.00
1.00,424.00
1.00,418.00
1.00,416.00
1.00,414.00
1.00,411.00
1.00,413.00
1.00,416.00
1.00,428.00
1.00,448.00
1.00,470.00
1.00,492.00
1.00,511.00
1.00,527.00
1.00,536.00
1.00,535.00
1.00,532.00
1.00,525.00
1.00,519.00
1.00,516.00
1.00,515.00
1.00,512.00
1.00,510.00
1.00,508.00
1.00,511.00
1.00,516.00
1.00,522.00
1.00,526.00
1.00,532.00
1.00,532.00
1.00,537.00
1.00,535.00
1.00,535.00
1.00,532.00
1.00,527.00
1.00,528.00
1.00,521.00
1.00,520.00
1.00,516.00
1.00,514.00
1.00,518.00
1.00,520.00
1.00,526.00
1.00,529.00
1.00,535.00
1.00,540.00
1.00,541.00
1.00,543.00
1.00,540.00
1.00,539.00
1.00,538.00
1.00,531.00
1.00,529.00
1.00,524.00
1.00,525.00
1.00,522.00
1.00,524.00
1.00,526.00
1.00,532.00
1.00,538.00
1.00,540.00
1.00,545.00
1.00,547.00
1.00,542.00
1.00,544.00
1.00,541.00
1.00,541.00
1.00,535.00
1.00,531.00
1.00,530.00
1.00,526.00
1.00,519.00
1.00,498.00
1.00,461.00
1.00,427.00
1.00,377.00
1.00,328.00
1.00,272.00
1.00,233.00
1.00,200.00
1.00,177.00
1.00,171.00
1.00,162.00
1.00,163.00
1.00,161.00
1.00,159.00
1.00,160.00
1.00,159.00
1.00,156.00
1.00,159.00
1.00,162.00
1.00,169.00
1.00,171.00
1.00,177.00
1.00,179.00
1.00,176.00
1.00,176.00
1.00,172.00
1.00,168.00
1.00,164.00
1.00,164.00
1.00,159.00
1.00,156.00
1.00,153.00
1.00,155.00
1.00,155.00
1.00,161.00
1.00,166.00
1.00,168.00
1.00,173.00
1.00,176.00
1.00,174.00
1.00,176.00
1.00,170.00
1.00,167.00
1.00,162.00
1.00,162.00
1.00,158.00
1.00,153.00
1.00,151.00
1.00,153.00
1.00,150.00
1.00,156.00
1.00,158.00
1.00,162.00
1.00,169.00
1.00,172.00
1.00,172.00
1.00,167.00
1.00,154.00
1.00,140.00
1.00,120.00
1.00,103.00
1.00,88.00
1.00,81.00
1.00,72.00
1.00,74.00
1.00,75.00
1.00,77.00
1.00,83.00
1.00,86.00
1.00,91.00
1.00,94.00
1.00,94.00
1.00,94.00
1.00,90.00
1.00,87.00
1.00,85.00
1.00,79.00
1.00,78.00
1.00,74.00
1.00,71.00
1.00,67.00
1.00,67.00
1.00,68.00
1.00,70.00
1.00,75.00
1.00,78.00
1.00,80.00
1.00,83.00
1.00,83.00
1.00,85.00
1.00,80.00
1.00,76.00
1.00,75.00
1.00,70.00
1.00,69.00
1.00,62.00
1.00,64.00
1.00,60.00
1.00,60.00
1.00,62.00
1.00,64.00
1.00,74.00
1.00,77.00
1.00,80.00
1.00,84.00
1.00,86.00
1.00,82.00
1.00,77.00
1.00,76.00
1.00,75.00
1.00,70.00
1.00,66.00
1.00,64.00
1.00,65.00
1.00,65.00
1.00,67.00
1.00,70.00
1.00,75.00
1.00,82.00
1.00,84.00
1.00,87.00
1.00,89.00
1.00,89.00
1.00,87.00
1.00,82.00
1.00,84.00
1.00,80.00
1.00,75.00
1.00,75.00
1.00,70.00
1.00,70.00
1.00,73.00
1.00,74.00
1.00,81.00
1.00,84.00
1.00,90.00
1.00,92.00
1.00,93.00
1.00,94.00
1.00,94.00
1.00,96.00
1.00,90.00
1.00,87.00
1.00,83.00
1.00,78.00
1.00,75.00
1.00,74.00
1.00,76.00
1.00,83.00
1.00,91.00
1.00,98.00
1.00,107.00
1.00,116.00
1.00,119.00
1.00,126.00
1.00,124.00
1.00,123.00
1.00,123.00
1.00,117.00
1.00,114.00
1.00,113.00
1.00,112.00
1.00,110.00
1.00,107.00
1.00,108.00
1.00,107.00
1.00,111.00
1.00,120.00
1.00,119.00
1.00,126.00
1.00,129.00
1.00,132.00
1.00,131.00
1.00,131.00
1.00,129.00
1.00,123.00
1.00,122.00
1.00,117.00
1.00,114.00
1.00,113.00
1.00,110.00
1.00,110.00
1.00,111.00
1.00,114.00
1.00,120.00
1.00,124.00
1.00,125.00
1.00,123.00
1.00,124.00
1.00,120.00
1.00,122.00
1.00,124.00
1.00,122.00
1.00,120.00
1.00,117.00
1.00,117.00
1.00,114.00
1.00,112.00
1.00,114.00
1.00,111.00
1.00,112.00
1.00,119.00
1.00,120.00
1.00,124.00
1.00,127.00
1.00,129.00
1.00,130.00
1.00,128.00
1.00,128.00
1.00,122.00
1.00,118.00
1.00,113.00
1.00,112.00
1.00,109.00
1.00,106.00
1.00,106.00
1.00,109.00
1.00,110.00
1.00,115.00
1.00,120.00
1.00,123.00
1.00,124.00
1.00,125.00
1.00,127.00
1.00,123.00
1.00,122.00
1.00,120.00
1.00,116.00
1.00,112.00
1.00,114.00
1.00,110.00
1.00,109.00
1.00,108.00
1.00,105.00
1.00,109.00
1.00,112.00
1.00,117.00
1.00,121.00
1.00,123.00
1.00,124.00
1.00,124.00
1.00,122.00
1.00,121.00
1.00,120.00
1.00,113.00
1.00,110.00
1.00,109.00
1.00,108.00
1.00,103.00
1.00,104.00
1.00,102.00
1.00,105.00
1.00,107.00
1.00,112.00
1.00,116.00
1.00,116.00
1.00,120.00
1.00,123.00
1.00,118.00
1.00,117.00
1.00,114.00
1.00,112.00
1.00,110.00
1.00,107.00
1.00,104.00
1.00,104.00
1.00,99.00
1.00,97.00
1.00,100.00
1.00,103.00
1.00,108.00
1.00,114.00
1.00,115.00
1.00,118.00
1.00,119.00
1.00,121.00
1.00,119.00
1.00,118.00
1.00,114.00
1.00,111.00
1.00,107.00
1.00,105.00
1.00,101.00
1.00,99.00
1.00,97.00
1.00,98.00
1.00,102.00
1.00,105.00
1.00,110.00
1.00,114.00
1.00,117.00
1.00,119.00
1.00,120.00
1.00,118.00
1.00,116.00
1.00,117.00
1.00,112.00
1.00,110.00
1.00,106.00
1.00,102.00
1.00,101.00
1.00,96.00
1.00,87.00
1.00,65.00
1.00,30.00
1.00,-8.00
1.00,-58.00
1.00,-107.00
1.00,-161.00
1.00,-225.00
1.00,-302.00
1.00,-364.00
1.00,-393.00
1.00,-407.00
1.00,-411.00
1.00,-415.00
1.00,-417.00
1.00,-419.00
1.00,-427.00
1.00,-424.00
1.00,-429.00
1.00,-431.00
1.00,-429.00
1.00,-424.00
1.00,-420.00
1.00,-417.00
1.00,-417.00
1.00,-416.00
1.00,-421.00
1.00,-422.00
1.00,-429.00
1.00,-432.00
1.00,-435.00
1.00,-438.00
1.00,-444.00
1.00,-448.00
1.00,-447.00
1.00,-449.00
1.00,-449.00
1.00,-446.00
1.00,-444.00
1.00,-438.00
1.00,-439.00
1.00,-437.00
1.00,-435.00
1.00,-445.00
1.00,-464.00
1.00,-488.00
1.00,-504.00
1.00,-516.00
1.00,-527.00
1.00,-529.00
1.00,-530.00
1.00,-530.00
1.00,-530.00
1.00,-529.00
1.00,-530.00
1.00,-529.00
1.00,-525.00
1.00,-523.00
1.00,-520.00
1.00,-518.00
1.00,-517.00
1.00,-512.00
1.00,-516.00
1.00,-519.00
1.00,-522.00
1.00,-523.00
1.00,-526.00
1.00,-535.00
1.00,-537.00
1.00,-536.00
1.00,-543.00
1.00,-542.00
1.00,-544.00
1.00,-544.00
1.00,-538.00
1.00,-532.00
1.00,-531.00
1.00,-529.00
1.00,-527.00
1.00,-529.00
1.00,-528.00
1.00,-527.00
1.00,-533.00
1.00,-537.00
1.00,-546.00
1.00,-558.00
1.00,-567.00
1.00,-556.00
1.00,-544.00
1.00,-534.00
1.00,-521.00
1.00,-509.00
1.00,-489.00
1.00,-469.00
1.00,-452.00
1.00,-442.00
1.00,-438.00
1.00,-434.00
1.00,-439.00
1.00,-446.00
1.00,-448.00
1.00,-454.00
1.00,-455.00
1.00,-458.00
1.00,-465.00
1.00,-467.00
1.00,-473.00
1.00,-471.00
1.00,-475.00
1.00,-474.00
1.00,-472.00
1.00,-470.00
1.00,-467.00
1.00,-464.00
1.00,-461.00
1.00,-460.00
1.00,-458.00
1.00,-457.00
1.00,-459.00
1.00,-463.00
1.00,-467.00
1.00,-469.00
1.00,-470.00
1.00,-476.00
1.00,-477.00
1.00,-481.00
1.00,-477.00
1.00,-480.00
1.00,-481.00
1.00,-475.00
1.00,-472.00
1.00,-465.00
1.00,-461.00
1.00,-459.00
1.00,-458.00
1.00,-458.00
1.00,-461.00
1.00,-464.00
1.00,-466.00
1.00,-469.00
1.00,-472.00
1.00,-477.00
1.00,-483.00
1.00,-482.00
1.00,-486.00
1.00,-489.00
1.00,-486.00
1.00,-485.00
1.00,-480.00
1.00,-477.00
1.00,-472.00
1.00,-467.00
1.00,-465.00
1.00,-459.00
1.00,-462.00
1.00,-462.00
1.00,-463.00
1.00,-466.00
1.00,-465.00
1.00,-456.00
1.00,-410.00
1.00,-294.00
1.00,-141.00
1.00,-46.00
1.00,2.00
1.00,49.00
1.00,70.00
1.00,84.00
1.00,92.00
1.00,95.00
1.00,97.00
1.00,98.00
1.00,101.00
1.00,104.00
1.00,104.00
1.00,103.00
1.00,100.00
1.00,100.00
1.00,98.00
1.00,92.00
1.00,89.00
1.00,88.00
1.00,90.00
1.00,89.00
1.00,90.00
1.00,91.00
1.00,93.00
1.00,99.00
1.00,101.00
1.00,106.00
1.00,109.00
1.00,110.00
1.00,113.00
1.00,111.00
1.00,110.00
1.00,110.00
1.00,110.00
1.00,107.00
1.00,106.00
1.00,99.00
1.00,99.00
1.00,96.00
1.00,98.00
1.00,95.00
1.00,98.00
1.00,100.00
1.00,106.00
1.00,113.00
1.00,114.00
1.00,118.00
1.00,119.00
1.00,123.00
1.00,129.00
1.00,146.00
1.00,158.00
1.00,169.00
1.00,172.00
1.00,171.00
1.00,164.00
1.00,160.00
1.00,157.00
1.00,156.00
1.00,154.00
1.00,156.00
1.00,158.00
1.00,159.00
1.00,166.00
1.00,170.00
1.00,175.00
1.00,180.00
1.00,181.00
1.00,181.00
1.00,178.00
1.00,179.00
1.00,176.00
1.00,176.00
1.00,172.00
1.00,166.00
1.00,164.00
1.00,164.00
1.00,163.00
1.00,162.00
1.00,165.00
1.00,166.00
1.00,170.00
1.00,175.00
1.00,178.00
1.00,183.00
1.00,184.00
1.00,186.00
1.00,187.00
1.00,183.00
1.00,185.00
1.00,181.00
1.00,177.00
1.00,177.00
1.00,170.00
1.00,170.00
1.00,168.00
1.00,167.00
1.00,166.00
1.00,169.00
1.00,184.00
1.00,211.00
1.00,247.00
1.00,283.00
1.00,314.00
1.00,349.00
1.00,374.00
1.00,391.00
1.00,398.00
1.00,399.00
1.00,396.00
1.00,390.00
1.00,383.00
1.00,379.00
1.00,377.00
1.00,377.00
1.00,377.00
1.00,376.00
1.00,374.00
1.00,378.00
1.00,377.00
1.00,380.00
1.00,386.00
1.00,389.00
1.00,390.00
1.00,394.00
1.00,392.00
1.00,394.00
1.00,391.00
1.00,389.00
1.00,386.00
1.00,383.00
1.00,382.00
1.00,377.00
1.00,373.00
1.00,370.00
1.00,367.00
1.00,367.00
1.00,366.00
1.00,370.00
1.00,373.00
1.00,379.00
1.00,382.00
1.00,383.00
1.00,386.00
1.00,386.00
1.00,393.00
1.00,402.00
1.00,425.00
1.00,454.00
1.00,489.00
1.00,528.00
1.00,560.00
1.00,584.00
1.00,595.00
1.00,591.00
1.00,585.00
1.00,574.00
1.00,572.00
1.00,571.00
1.00,573.00
1.00,578.00
1.00,583.00
1.00,586.00
1.00,587.00
1.00,592.00
1.00,592.00
1.00,592.00
1.00,590.00
1.00,583.00
1.00,585.00
1.00,582.00
1.00,576.00
1.00,577.00
1.00,575.00
1.00,571.00
1.00,567.00
1.00,567.00
1.00,568.00
1.00,569.00
1.00,574.00
1.00,578.00
1.00,582.00
1.00,585.00
1.00,588.00
1.00,590.00
1.00,591.00
1.00,592.00
1.00,588.00
1.00,585.00
1.00,588.00
1.00,587.00
1.00,584.00
1.00,583.00
1.00,580.00
1.00,579.00
1.00,573.00
1.00,577.00
1.00,574.00
1.00,577.00
1.00,580.00
1.00,585.00
1.00,595.00
1.00,608.00
1.00,617.00
1.00,627.00
1.00,630.00
1.00,632.00
1.00,627.00
1.00,629.00
1.00,628.00
1.00,629.00
1.00,627.00
1.00,623.00
1.00,622.00
1.00,620.00
1.00,619.00
1.00,618.00
1.00,616.00
1.00,618.00
1.00,621.00
1.00,624.00
1.00,615.00
1.00,589.00
1.00,549.00
1.00,499.00
1.00,450.00
1.00,395.00
1.00,357.00
1.00,316.00
1.00,288.00
1.00,270.00
1.00,260.00
1.00,258.00
1.00,257.00
1.00,258.00
1.00,258.00
1.00,254.00
1.00,252.00
1.00,251.00
1.00,250.00
1.00,254.00
1.00,257.00
1.00,262.00
1.00,262.00
1.00,265.00
1.00,270.00
1.00,270.00
1.00,270.00
1.00,264.00
1.00,265.00
1.00,260.00
1.00,258.00
1.00,254.00
1.00,252.00
1.00,251.00
1.00,245.00
1.00,245.00
1.00,245.00
1.00,244.00
1.00,247.00
1.00,245.00
1.00,252.00
1.00,253.00
1.00,254.00
1.00,258.00
1.00,259.00
1.00,258.00
1.00,259.00
1.00,257.00
1.00,252.00
1.00,246.00
1.00,234.00
1.00,212.00
1.00,188.00
1.00,169.00
1.00,151.00
1.00,139.00
1.00,134.00
1.00,132.00
1.00,135.00
1.00,140.00
1.00,141.00
1.00,144.00
1.00,148.00
1.00,151.00
1.00,150.00
1.00,155.00
1.00,155.00
1.00,156.00
1.00,153.00
1.00,150.00
1.00,150.00
1.00,146.00
1.00,146.00
1.00,145.00
1.00,144.00
1.00,142.00
1.00,136.00
1.00,138.00
1.00,138.00
1.00,137.00
1.00,139.00
1.00,142.00
1.00,144.00
1.00,148.00
1.00,152.00
1.00,153.00
1.00,156.00
1.00,158.00
1.00,156.00
1.00,155.00
1.00,154.00
1.00,151.00
1.00,150.00
1.00,145.00
1.00,146.00
1.00,143.00
1.00,140.00
1.00,136.00
1.00,139.00
1.00,135.00
1.00,136.00
1.00,140.00
1.00,141.00
1.00,145.00
1.00,152.00
1.00,153.00
1.00,156.00
1.00,157.00
1.00,159.00
1.00,159.00
1.00,158.00
1.00,157.00
1.00,155.00
1.00,155.00
1.00,148.00
1.00,148.00
1.00,143.00
1.00,143.00
1.00,143.00
1.00,137.00
1.00,137.00
1.00,139.00
1.00,140.00
1.00,142.00
1.00,148.00
1.00,150.00
1.00,152.00
1.00,155.00
1.00,160.00
1.00,163.00
1.00,162.00
1.00,164.00
1.00,160.00
1.00,158.00
1.00,155.00
1.00,156.00
1.00,152.00
1.00,147.00
1.00,149.00
1.00,146.00
1.00,144.00
1.00,143.00
1.00,143.00
1.00,145.00
1.00,148.00
1.00,151.00
1.00,154.00
1.00,161.00
1.00,163.00
1.00,166.00
1.00,169.00
1.00,168.00
1.00,169.00
1.00,165.00
1.00,161.00
1.00,161.00
1.00,161.00
1.00,160.00
1.00,154.00
1.00,154.00
1.00,152.00
1.00,148.00
1.00,149.00
1.00,147.00
1.00,151.00
1.00,149.00
1.00,152.00
1.00,158.00
1.00,163.00
1.00,165.00
1.00,172.00
1.00,198.00
1.00,230.00
1.00,257.00
1.00,296.00
1.00,338.00
1.00,372.00
1.00,404.00
1.00,428.00
1.00,442.00
1.00,440.00
1.00,440.00
1.00,436.00
1.00,433.00
1.00,432.00
1.00,432.00
1.00,435.00
1.00,437.00
1.00,445.00
1.00,447.00
1.00,453.00
1.00,454.00
1.00,457.00
1.00,460.00
1.00,462.00
1.00,464.00
1.00,463.00
1.00,462.00
1.00,462.00
1.00,458.00
1.00,454.00
1.00,453.00
1.00,451.00
1.00,447.00
1.00,446.00
1.00,444.00
1.00,445.00
1.00,448.00
1.00,464.00
1.00,502.00
1.00,556.00
1.00,602.00
1.00,642.00
1.00,665.00
1.00,678.00
1.00,682.00
1.00,673.00
1.00,665.00
1.00,660.00
1.00,655.00
1.00,655.00
1.00,653.00
1.00,652.00
1.00,651.00
1.00,648.00
1.00,647.00
1.00,642.00
1.00,641.00
1.00,639.00
1.00,638.00
1.00,640.00
1.00,639.00
1.00,648.00
1.00,649.00
1.00,651.00
1.00,653.00
1.00,656.00
1.00,659.00
1.00,658.00
1.00,662.00
1.00,658.00
1.00,656.00
1.00,655.00
1.00,652.00
1.00,648.00
1.00,648.00
1.00,642.00
1.00,643.00
1.00,639.00
1.00,635.00
1.00,632.00
1.00,631.00
1.00,625.00
1.00,615.00
1.00,609.00
1.00,609.00
1.00,612.00
1.00,614.00
1.00,619.00
1.00,624.00
1.00,628.00
1.00,627.00
1.00,625.00
1.00,624.00
1.00,621.00
1.00,621.00
1.00,618.00
1.00,612.00
1.00,612.00
1.00,610.00
1.00,605.00
1.00,606.00
1.00,604.00
1.00,607.00
1.00,602.00
1.00,603.00
1.00,608.00
1.00,609.00
1.00,614.00
1.00,609.00
1.00,585.00
1.00,547.00
1.00,495.00
1.00,430.00
1.00,358.00
1.00,299.00
1.00,233.00
1.00,180.00
1.00,132.00
1.00,92.00
1.00,63.00
1.00,46.00
1.00,41.00
1.00,41.00
1.00,38.00
1.00,42.00
1.00,44.00
1.00,43.00
1.00,45.00
1.00,45.00
1.00,46.00
1.00,49.00
1.00,56.00
1.00,60.00
1.00,61.00
1.00,63.00
1.00,60.00
1.00,63.00
1.00,61.00
1.00,56.00
1.00,55.00
1.00,50.00
1.00,48.00
1.00,45.00
1.00,42.00
1.00,37.00
1.00,36.00
1.00,35.00
1.00,32.00
1.00,33.00
1.00,32.00
1.00,32.00
1.00,32.00
1.00,33.00
1.00,39.00
1.00,42.00
1.00,43.00
1.00,45.00
1.00,38.00
1.00,19.00
1.00,-30.00
1.00,-107.00
1.00,-232.00
1.00,-334.00
1.00,-390.00
1.00,-401.00
1.00,-405.00
1.00,-409.00
1.00,-407.00
1.00,-410.00
1.00,-412.00
1.00,-411.00
1.00,-414.00
1.00,-416.00
1.00,-414.00
1.00,-417.00
1.00,-416.00
1.00,-414.00
1.00,-409.00
1.00,-407.00
1.00,-405.00
1.00,-402.00
1.00,-402.00
1.00,-401.00
1.00,-401.00
1.00,-398.00
1.00,-402.00
1.00,-405.00
1.00,-408.00
1.00,-409.00
1.00,-412.00
1.00,-416.00
1.00,-419.00
1.00,-419.00
1.00,-424.00
1.00,-427.00
1.00,-432.00
1.00,-429.00
1.00,-432.00
1.00,-435.00
1.00,-433.00
1.00,-435.00
1.00,-433.00
1.00,-428.00
1.00,-426.00
1.00,-422.00
1.00,-425.00
1.00,-420.00
1.00,-417.00
1.00,-418.00
1.00,-416.00
1.00,-420.00
1.00,-421.00
1.00,-422.00
1.00,-426.00
1.00,-427.00
1.00,-431.00
1.00,-430.00
1.00,-438.00
